training,1,1.1,1.2,3,0,900
training,1,1,7,3,1,465
training,1,1,4,3,1,137
training,1,1,6,5,1,129
training,1,1,2,3,1,550
training,1,1,1,2,1,189
training,1,1,8,3,1,150
training,1,1,2,4,1,567
training,1,1,5,4,1,428
training,1,1,8,4,1,207
training,1,1,4,5,1,26
training,1,0,3,3,1,900
training,1,1,9,1,1,173
training,1,1,7,2,1,374
training,1,1,5,4,1,92
training,1,1,6,2,1,52
training,1,1,9,3,1,91
training,1,0,3,3,0,60
realtest,2,1,9,3,1,200
realtest,2,1,6,2,1,104
realtest,2,1,5,3,1,95
realtest,2,1,7,5,1,143
realtest,2,1,8,1,1,22
realtest,2,1,9,1,1,141
realtest,2,1,5,1,1,189
realtest,2,1,1,3,1,76
realtest,2,0,3,5,0,506
realtest,2,1,2,2,1,67
realtest,2,1,8,5,1,74
realtest,2,1,9,5,1,114
realtest,2,1,7,3,1,114
realtest,2,1,8,5,1,113
realtest,2,0,3,2,1,900
realtest,2,1,6,3,1,176
realtest,2,1,5,4,1,48
realtest,2,1,2,1,1,102
realtest,2,1,8,3,1,110
realtest,2,1,1,5,1,173
realtest,2,1,8,5,1,141
realtest,2,0,3,2,0,59
realtest,2,1,2,3,1,351
realtest,2,1,8,5,1,228
realtest,2,1,5,3,1,261
realtest,2,1,1,1,1,314
realtest,2,1,4,1,1,282
realtest,2,1,5,3,1,146
realtest,2,1,7,1,1,216
realtest,2,1,9,1,1,233
realtest,2,1,8,3,1,369
realtest,2,1,1,1,1,407
realtest,2,1,4,4,1,239
realtest,2,1,9,2,1,254
realtest,2,1,2,4,1,302
realtest,2,1,7,2,1,164
realtest,2,1,1,5,1,346
realtest,2,1,6,2,1,218
realtest,2,1,9,3,1,355
realtest,2,1,2,3,1,769
realtest,2,1,5,2,1,296
realtest,2,1,2,3,1,159
realtest,2,1,1,3,1,144
realtest,2,0,3,2,1,900
realtest,2,1,5,3,1,86
realtest,2,1,8,2,1,108
realtest,2,0,3,4,0,85
realtest,2,1,2,5,1,141
realtest,2,1,7,1,1,81
realtest,2,1,9,5,1,89
realtest,2,1,7,1,1,121
realtest,2,1,6,5,1,136
realtest,2,1,8,3,1,64
realtest,2,1,6,2,1,87
realtest,2,0,3,4,0,103
realtest,2,1,5,5,1,159
realtest,2,0,3,5,0,63
realtest,2,1,6,3,1,23
realtest,2,1,4,1,1,347
realtest,2,1,9,4,1,161
realtest,2,1,2,3,1,344
realtest,2,0,3,5,1,900
realtest,2,1,8,3,1,80
realtest,2,1,4,2,1,389
realtest,2,1,6,3,1,309
realtest,2,1,1,5,1,181
realtest,2,1,2,1,1,414
realtest,2,0,3,2,1,900
realtest,2,1,1,2,1,139
realtest,2,1,6,2,1,296
realtest,2,1,5,4,1,416
realtest,2,1,9,2,1,273
realtest,2,1,2,2,1,368
realtest,2,0,3,4,1,900
realtest,2,1,6,2,1,126
realtest,2,1,2,1,1,93
realtest,2,1,6,3,1,253
realtest,2,1,5,1,1,221
realtest,2,0,3,3,1,900
realtest,2,1,5,1,1,132
realtest,2,1,6,1,1,201
realtest,2,1,4,5,1,73
realtest,2,1,2,2,1,207
realtest,2,0,3,5,1,900
realtest,2,1,1,4,1,151
realtest,2,1,7,5,1,150
realtest,2,1,9,1,1,212
realtest,2,1,8,2,1,293
realtest,2,1,9,2,1,348
realtest,2,1,4,4,1,339
realtest,2,1,7,1,1,259
realtest,2,1,9,3,1,284
realtest,2,1,4,4,1,402
realtest,2,1,6,4,1,370
realtest,2,1,1,1,1,232
realtest,2,1,6,4,1,200
realtest,2,1,2,4,1,232
realtest,2,1,7,2,1,287
realtest,2,0,3,5,1,900
realtest,2,1,6,2,1,133
realtest,2,0,3,3,1,900
realtest,2,1,7,5,1,107
realtest,2,1,6,3,1,194
realtest,2,1,8,4,1,219
realtest,2,1,2,4,1,354
realtest,2,1,9,4,1,367
realtest,2,1,6,3,1,319
realtest,2,1,1,3,1,391
realtest,2,1,4,2,1,287
realtest,2,1,1,1,1,317
realtest,2,0,3,4,1,900
realtest,2,1,8,5,1,76
realtest,2,1,6,5,1,155
realtest,2,1,9,1,1,226
realtest,2,1,1,5,1,307
realtest,2,1,2,1,1,322
realtest,2,1,6,3,1,225
realtest,2,1,7,2,1,209
realtest,2,1,2,2,1,248
realtest,2,1,4,3,1,184
realtest,2,1,1,2,1,167
realtest,2,1,6,1,1,230
realtest,2,1,8,3,1,134
realtest,2,1,4,3,1,125
realtest,2,1,5,5,1,140
realtest,2,1,4,4,1,139
realtest,2,1,8,4,1,187
realtest,2,1,2,5,1,219
realtest,2,1,8,1,1,146
realtest,2,1,7,2,1,169
realtest,2,1,5,4,1,176
realtest,2,1,7,4,1,184
realtest,2,1,9,2,1,176
realtest,2,1,4,2,1,175
realtest,2,1,1,4,1,223
realtest,2,1,9,5,1,214
realtest,2,1,8,5,1,198
realtest,2,1,6,5,1,260
realtest,2,1,5,2,1,100
realtest,2,1,9,1,1,154
realtest,2,1,7,2,1,162
realtest,2,1,6,5,1,178
realtest,2,1,9,3,1,201
realtest,2,1,7,1,1,144
realtest,2,1,8,5,1,376
realtest,2,0,3,5,1,900
realtest,2,1,5,4,1,197
realtest,2,1,2,2,1,101
