training,1,1.1,6,4,0,900
training,1,1,2,1,1,81
training,1,1,8,4,1,16
training,1,1,1,3,1,56
training,1,1,7,2,1,33
training,1,1,9,1,1,29
training,1,0,3,4,0,39
training,1,1,1,5,1,216
training,1,1,2,1,1,130
training,1,1,6,1,1,149
training,1,1,4,5,1,217
training,1,1,5,1,1,252
training,1,0,3,3,0,180
training,1,1,9,2,1,167
training,1,1,7,5,1,121
training,1,1,5,2,1,37
training,1,1,4,5,1,130
training,1,1,8,5,0,900
realtest,2,1,5,3,1,494
realtest,2,1,4,1,1,156
realtest,2,1,9,4,1,103
realtest,2,1,1,4,1,164
realtest,2,1,6,2,1,134
realtest,2,0,3,3,1,900
realtest,2,1,4,2,1,76
realtest,2,1,7,2,1,111
realtest,2,1,8,1,1,62
realtest,2,1,2,2,1,72
realtest,2,0,3,4,0,45
realtest,2,1,9,3,1,81
realtest,2,1,7,3,1,25
realtest,2,1,5,4,1,64
realtest,2,0,3,4,1,900
realtest,2,1,7,2,1,211
realtest,2,1,9,2,1,48
realtest,2,1,1,2,1,95
realtest,2,1,8,2,1,113
realtest,2,0,3,5,0,44
realtest,2,1,2,2,1,65
realtest,2,0,3,3,0,241
realtest,2,1,2,2,1,148
realtest,2,0,3,2,0,35
realtest,2,1,7,1,1,273
realtest,2,1,2,4,1,98
realtest,2,1,6,5,0,900
realtest,2,1,8,3,1,72
realtest,2,1,7,4,1,43
realtest,2,1,6,5,1,99
realtest,2,0,3,3,1,900
realtest,2,1,5,5,1,223
realtest,2,1,2,1,0,900
realtest,2,1,4,3,1,29
realtest,2,1,9,2,1,72
realtest,2,1,4,1,1,66
realtest,2,1,8,2,1,16
realtest,2,1,4,4,1,89
realtest,2,1,9,3,1,106
realtest,2,1,1,1,1,143
realtest,2,1,5,4,1,154
realtest,2,1,1,4,0,900
realtest,2,1,7,2,1,750
realtest,2,1,1,3,1,202
realtest,2,1,7,2,1,94
realtest,2,1,8,4,1,116
realtest,2,1,7,4,1,81
realtest,2,1,4,5,1,18
realtest,2,1,8,4,1,138
realtest,2,1,9,5,1,16
realtest,2,1,2,5,1,2
realtest,2,1,4,5,1,47
