training,1,1.1,4,5,1.2,904
training,1,1,9,4,1,164
training,1,1,7,3,1,228
training,1,1,4,1,1,59
training,1,0,3,5,0,26
training,1,1,9,3,1,83
training,1,1,7,2,1,40
training,1,1,6,1,1,257
training,1,1,8,3,1,110
training,1,1,1,4,1,123
training,1,1,2,5,1,163
training,1,1,1,2,1,107
training,1,1,6,5,1,104
training,1,1,2,3,1,104
training,1,1,5,1,1,81
training,1,0,3,1,1,900
training,1,1,8,5,1,20
training,1,1,5,1,1,179
realtest,2,1,6,4,1,396
realtest,2,1,5,2,1,233
realtest,2,1,4,3,1,81
realtest,2,1,7,5,1,15
realtest,2,1,8,5,1,235
realtest,2,1,2,2,1,219
realtest,2,1,6,3,1,182
realtest,2,1,1,5,1,230
realtest,2,1,6,5,1,78
realtest,2,1,4,4,1,236
realtest,2,1,1,1,1,205
realtest,2,1,2,5,1,9
realtest,2,1,7,3,1,212
realtest,2,1,8,2,1,19
realtest,2,1,9,5,1,12
realtest,2,1,6,5,1,245
realtest,2,1,9,5,1,8
realtest,2,1,1,2,1,223
realtest,2,1,2,1,1,250
realtest,2,1,1,5,1,1
realtest,2,1,4,1,0,900
realtest,2,1,5,1,1,54
realtest,2,1,2,3,1,80
realtest,2,1,4,4,1,8
realtest,2,1,8,3,1,21
realtest,2,1,7,5,1,136
realtest,2,1,4,2,1,46
realtest,2,1,9,5,1,210
realtest,2,1,6,5,1,250
realtest,2,1,4,3,1,75
realtest,2,1,8,3,1,200
realtest,2,1,2,1,1,236
realtest,2,1,8,2,1,246
realtest,2,1,1,3,1,251
realtest,2,1,2,5,1,236
realtest,2,0,3,1,0,246
realtest,2,1,7,1,1,812
realtest,2,1,1,4,1,83
realtest,2,1,6,4,1,5
realtest,2,1,5,2,1,54
realtest,2,1,6,3,1,10
realtest,2,1,1,5,1,151
realtest,2,1,6,5,1,234
realtest,2,1,8,5,1,188
realtest,2,1,1,4,1,158
realtest,2,1,9,5,1,211
realtest,2,1,5,1,1,231
realtest,2,1,7,1,1,181
realtest,2,1,6,4,1,247
realtest,2,1,9,5,1,247
realtest,2,1,2,1,1,35
realtest,2,1,6,2,1,248
realtest,2,1,7,1,1,80
realtest,2,0,3,2,0,126
realtest,2,1,9,2,1,52
realtest,2,1,7,4,1,192
realtest,2,1,6,4,1,235
realtest,2,1,1,4,1,176
realtest,2,1,7,2,1,143
realtest,2,1,9,3,1,71
realtest,2,1,8,4,1,68
realtest,2,1,1,1,1,247
realtest,2,1,7,2,1,239
realtest,2,0,3,3,0,240
realtest,2,1,6,4,1,190
realtest,2,1,2,1,1,194
realtest,2,1,1,2,1,206
realtest,2,1,7,5,1,24
realtest,2,1,2,5,1,45
realtest,2,1,6,4,1,61
realtest,2,0,3,4,0,205
realtest,2,1,9,1,1,177
realtest,2,1,8,5,1,243
realtest,2,1,2,4,1,198
realtest,2,0,3,4,1,900
realtest,2,1,1,3,1,60
realtest,2,1,5,5,1,9
realtest,2,1,2,5,1,27
realtest,2,0,3,5,0,22
realtest,2,1,5,4,1,64
realtest,2,1,1,3,1,250
realtest,2,1,4,2,1,71
realtest,2,1,9,5,1,236
realtest,2,1,5,5,1,217
realtest,2,1,6,1,1,37
realtest,2,1,2,1,1,149
realtest,2,1,5,5,1,146
realtest,2,1,8,4,1,7
realtest,2,1,5,3,1,232
realtest,2,1,8,3,1,47
realtest,2,1,6,3,1,30
realtest,2,1,4,4,1,27
realtest,2,1,7,4,1,27
realtest,2,1,5,3,1,168
realtest,2,0,3,2,1,900
realtest,2,1,1,5,1,249
realtest,2,1,4,5,1,105
realtest,2,1,8,5,1,216
realtest,2,0,3,5,0,203
realtest,2,1,1,5,1,41
realtest,2,1,6,5,1,43
