training,1,1.1,4,3,1.2,225
training,1,0,3,5,0,103
training,1,1,2,2,0,900
training,1,1,7,5,1,27
training,1,1,9,5,1,151
training,1,1,1,5,1,66
training,1,0,3,5,0,114
training,1,1,9,1,1,768
training,1,1,8,3,1,104
training,1,1,5,2,1,102
training,1,1,1,5,1,122
training,1,1,8,1,1,212
training,1,1,6,1,1,64
training,1,1,5,2,1,81
training,1,1,7,5,1,103
training,1,1,2,5,1,81
training,1,1,4,1,1,103
training,1,1,6,5,1,82
realtest,2,1,1,2,1,361
realtest,2,1,7,5,1,43
realtest,2,1,5,2,1,22
realtest,2,1,7,4,1,27
realtest,2,1,2,5,1,35
realtest,2,1,8,1,1,204
realtest,2,1,2,4,1,62
realtest,2,1,9,4,1,53
realtest,2,1,2,4,1,63
realtest,2,1,8,1,1,47
realtest,2,1,9,5,1,48
realtest,2,1,8,5,1,54
realtest,2,1,9,4,1,97
realtest,2,1,8,4,1,62
realtest,2,1,9,3,1,29
realtest,2,1,6,5,1,118
realtest,2,1,2,5,1,48
realtest,2,1,9,5,1,28
realtest,2,1,6,3,1,34
realtest,2,1,8,1,1,23
realtest,2,1,4,2,1,24
realtest,2,1,6,5,1,20
realtest,2,1,8,2,1,98
realtest,2,1,7,1,1,64
realtest,2,1,4,2,1,27
realtest,2,1,2,1,1,111
realtest,2,1,8,5,1,86
realtest,2,1,5,4,1,53
realtest,2,1,8,3,1,22
realtest,2,1,5,3,1,96
realtest,2,1,8,2,1,110
realtest,2,1,4,5,1,24
realtest,2,1,5,2,1,41
realtest,2,1,1,1,1,35
realtest,2,1,8,5,1,57
realtest,2,0,3,3,1,900
realtest,2,1,6,2,1,92
realtest,2,1,8,2,1,81
realtest,2,1,5,2,1,118
realtest,2,1,4,1,1,53
realtest,2,1,2,4,1,104
realtest,2,1,9,5,1,84
realtest,2,1,7,1,1,92
realtest,2,1,4,1,1,73
realtest,2,1,5,5,1,106
realtest,2,1,8,1,1,74
realtest,2,1,6,4,1,105
realtest,2,1,5,1,1,88
realtest,2,1,9,3,1,222
realtest,2,1,1,3,1,88
realtest,2,1,7,3,1,39
realtest,2,1,1,2,1,81
realtest,2,1,5,1,1,60
realtest,2,1,1,4,1,56
realtest,2,0,3,1,0,48
realtest,2,1,4,3,1,116
realtest,2,1,8,5,1,155
realtest,2,1,6,3,1,60
realtest,2,1,5,3,1,73
realtest,2,1,9,5,1,50
realtest,2,1,2,3,1,52
realtest,2,1,6,3,1,53
realtest,2,1,9,4,1,68
realtest,2,1,2,3,1,39
realtest,2,1,6,2,1,29
realtest,2,1,7,4,1,15
realtest,2,1,5,3,1,64
realtest,2,1,1,2,1,34
realtest,2,0,3,4,1,900
realtest,2,1,6,2,1,59
realtest,2,1,1,1,1,107
realtest,2,1,6,1,1,97
realtest,2,1,1,1,1,58
realtest,2,1,7,1,1,146
